file_name,PA_length,PA_diameter,Node_nb,SA_nb,SA_average,SA_int,TA_nb,TA_average,TA_int,QA_nb,Sp_nb,SA,SA_length,node,TA_nb,Sp_nb,SA_int,TA,TA_length,QA_nb,Sp_nb,TA_int,QA,QA_length,Sp_nb,QA_int
CRL1_2_2 copie,6.03,0.08,9,10.0,2.94,0.67,17.0,1.7,1.02,0.0,99,SA9,2.07,9,2,7,1.14,SA9_TA2,0.54,0,2,0.99,NV,NV,NV,NV
CRL1_2_2 copie,6.03,0.08,9,10.0,2.94,0.67,17.0,1.7,1.02,0.0,99,SA10,3.16,9,1,9,0.0,SA10_TA1,0.67,0,3,0.98,NV,NV,NV,NV

CRL1_2_3 copie,5.34,0.04,8,8.0,2.72,0.76,7.0,0.88,0.8,0.0,68,SA1,2.79,1,0,6,0,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV
CRL1_2_3 copie,5.34,0.04,8,8.0,2.72,0.76,7.0,0.88,0.8,0.0,68,SA2,3.02,2,0,7,1.36,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV
CRL1_2_3 copie,5.34,0.04,8,8.0,2.72,0.76,7.0,0.88,0.8,0.0,68,SA3,1.78,3,0,5,0.1,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV
CRL1_2_3 copie,5.34,0.04,8,8.0,2.72,0.76,7.0,0.88,0.8,0.0,68,SA4,3.18,4,1,11,1.18,SA4_TA1,0.69,0,3,0.49,NV,NV,NV,NV
CRL1_2_3 copie,5.34,0.04,8,8.0,2.72,0.76,7.0,0.88,0.8,0.0,68,SA5,2.36,5,1,4,0.46,SA5_TA1,0.71,0,1,0.45,NV,NV,NV,NV
CRL1_2_3 copie,5.34,0.04,8,8.0,2.72,0.76,7.0,0.88,0.8,0.0,68,SA6,2.86,6,2,3,0.93,SA6_TA1,0.63,0,3,0.6,NV,NV,NV,NV
CRL1_2_3 copie,5.34,0.04,8,8.0,2.72,0.76,7.0,0.88,0.8,0.0,68,SA6,2.86,6,2,3,0.93,SA6_TA2,0.59,0,3,1.08,NV,NV,NV,NV
CRL1_2_3 copie,5.34,0.04,8,8.0,2.72,0.76,7.0,0.88,0.8,0.0,68,SA7,2.96,7,2,5,0.59,SA7_TA1,0.63,0,2,0.61,NV,NV,NV,NV
CRL1_2_3 copie,5.34,0.04,8,8.0,2.72,0.76,7.0,0.88,0.8,0.0,68,SA7,2.96,7,2,5,0.59,SA7_TA2,0.59,0,1,0.95,NV,NV,NV,NV
CRL1_2_3 copie,5.34,0.04,8,8.0,2.72,0.76,7.0,0.88,0.8,0.0,68,SA8,2.77,8,1,7,0.71,SA8_TA1,0.64,0,2,0.64,NV,NV,NV,NV

CRL1_4_1 copie,6.84,0.1,10,11.0,3.13,0.68,17.0,1.55,1.09,0.0,103,SA1,2.7,1,0,6,0,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV
